"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","STINTFORECAST","TOT","PC_PA","A","2013",4.23916666666667,
"COL","STINTFORECAST","TOT","PC_PA","A","2014",4.06833333333333,
"COL","STINTFORECAST","TOT","PC_PA","A","2015",4.57833333333333,
"COL","STINTFORECAST","TOT","PC_PA","A","2016",6.78166666666667,
"COL","STINTFORECAST","TOT","PC_PA","A","2017",5.98916666666667,
"COL","STINTFORECAST","TOT","PC_PA","A","2018",4.70916666666667,
"COL","STINTFORECAST","TOT","PC_PA","A","2019",4.49833333333333,
"COL","STINTFORECAST","TOT","PC_PA","A","2020",3.37833333333333,
"COL","STINTFORECAST","TOT","PC_PA","A","2021",2.0725,
"COL","STINTFORECAST","TOT","PC_PA","A","2022",8.49916666666668,
"COL","STINTFORECAST","TOT","PC_PA","A","2023",13.3708333333333,
"COL","STINTFORECAST","TOT","PC_PA","A","2024",12.2033333333333,
"COL","STINTFORECAST","TOT","PC_PA","A","2025",7.3908333333333,
"LVA","STINTFORECAST","TOT","PC_PA","A","1994",6.525,
"LVA","STINTFORECAST","TOT","PC_PA","A","1995",6.82,
"LVA","STINTFORECAST","TOT","PC_PA","A","1996",5.08833333333334,
"LVA","STINTFORECAST","TOT","PC_PA","A","1997",4.95666666666667,
"LVA","STINTFORECAST","TOT","PC_PA","A","1998",8.38833333333333,
"LVA","STINTFORECAST","TOT","PC_PA","A","1999",8.45,
"LVA","STINTFORECAST","TOT","PC_PA","A","2000",5.4025,
"LVA","STINTFORECAST","TOT","PC_PA","A","2001",6.86166666666667,
"LVA","STINTFORECAST","TOT","PC_PA","A","2002",4.35416666666667,
"LVA","STINTFORECAST","TOT","PC_PA","A","2003",3.835,
"LVA","STINTFORECAST","TOT","PC_PA","A","2004",4.23166666666667,
"LVA","STINTFORECAST","TOT","PC_PA","A","2005",3.0725,
"LVA","STINTFORECAST","TOT","PC_PA","A","2006",4.37166666666667,
"LVA","STINTFORECAST","TOT","PC_PA","A","2007",8.67166666666667,
"LVA","STINTFORECAST","TOT","PC_PA","A","2008",7.98916666666666,
"LVA","STINTFORECAST","TOT","PC_PA","A","2009",13.0841666666667,
"LVA","STINTFORECAST","TOT","PC_PA","A","2010",1.99666666666667,
"LVA","STINTFORECAST","TOT","PC_PA","A","2011",0.961666666666666,
"LVA","STINTFORECAST","TOT","PC_PA","A","2012",0.888333333333334,
"LVA","STINTFORECAST","TOT","PC_PA","A","2013",0.3625,
"LVA","STINTFORECAST","TOT","PC_PA","A","2014",0.209933333333333,
"LVA","STINTFORECAST","TOT","PC_PA","A","2015",-0.0193666666666667,
"LVA","STINTFORECAST","TOT","PC_PA","A","2016",-0.263691666666667,
"LVA","STINTFORECAST","TOT","PC_PA","A","2017",-0.32905,
"LVA","STINTFORECAST","TOT","PC_PA","A","2018",-0.322091666666667,
"LVA","STINTFORECAST","TOT","PC_PA","A","2019",-0.356333333333333,
"LVA","STINTFORECAST","TOT","PC_PA","A","2020",-0.42515,
"LVA","STINTFORECAST","TOT","PC_PA","A","2021",-0.548766666666667,
"LVA","STINTFORECAST","TOT","PC_PA","A","2022",0.341566666666666,
"LVA","STINTFORECAST","TOT","PC_PA","A","2023",3.385775,
"LVA","STINTFORECAST","TOT","PC_PA","A","2024",3.77736666666667,
"LVA","STINTFORECAST","TOT","PC_PA","A","2025",3.52736666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1968-Q1",5.13333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1968-Q2",5.31666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1968-Q3",5.08333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1968-Q4",4.93333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1969-Q1",5.11666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1969-Q2",5.6,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1969-Q3",5.9,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1969-Q4",5.65,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1970-Q1",6.41666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1970-Q2",8.8,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1970-Q3",6.85,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1970-Q4",6.36666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1971-Q1",7.4,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1971-Q2",7.91666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1971-Q3",6.65,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1971-Q4",6.06666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1972-Q1",5.53333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1972-Q2",5.61666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1972-Q3",4.56666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1972-Q4",4.61666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1973-Q1",4.98333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1973-Q2",6.2,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1973-Q3",7.38333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1973-Q4",9.36666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1974-Q1",9.61666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1974-Q2",18.9333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1974-Q3",13.9333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1974-Q4",10.15,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1975-Q1",8.9,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1975-Q2",9.16666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1975-Q3",8.13333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1975-Q4",7.9,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1976-Q1",8.13333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1976-Q2",10.04,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1976-Q3",9.44666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1976-Q4",9.34,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1977-Q1",9.32333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1977-Q2",10.9166666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1977-Q3",10.6833333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1977-Q4",9.92666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1978-Q1",9.69333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1978-Q2",10.6966666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1978-Q3",9.75333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1978-Q4",9.23,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1979-Q1",8.75666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1979-Q2",10.4066666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1979-Q3",9.83666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1979-Q4",10.0933333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1980-Q1",10.52,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1980-Q2",13.6466666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1980-Q3",12.2966666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1980-Q4",11.6466666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1981-Q1",13.5333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1981-Q2",16.1833333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1981-Q3",15.4866666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1981-Q4",14.95,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1982-Q1",17.4066666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1982-Q2",19.47,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1982-Q3",16.64,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1982-Q4",13.82,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1983-Q1",13.2266666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1983-Q2",13.4366666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1983-Q3",12.0066666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1983-Q4",10.1266666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1984-Q1",11.8566666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1984-Q2",13.49,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1984-Q3",11.4633333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1984-Q4",11.59,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1985-Q1",14.15,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1985-Q2",15.69,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1985-Q3",16.0566666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1985-Q4",18.0333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1986-Q1",17.9,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1986-Q2",15.0566666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1986-Q3",16.7666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1986-Q4",16.0833333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1987-Q1",16.3233333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1987-Q2",14.3,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1987-Q3",12.41,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1987-Q4",11.9666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1988-Q1",10.9833333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1988-Q2",12.2566666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1988-Q3",13.3466666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1988-Q4",14.6133333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1989-Q1",16.45,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1989-Q2",17.7833333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1989-Q3",18.0466666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1989-Q4",18.1666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1990-Q1",16.4566666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1990-Q2",15.07,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1990-Q3",14.09,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1990-Q4",12.5566666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1991-Q1",11.68,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1991-Q2",10.8233333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1991-Q3",10.0166666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1991-Q4",8.38333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1992-Q1",7.49333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1992-Q2",6.72,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1992-Q3",5.77,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1992-Q4",5.88,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1993-Q1",5.69333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1993-Q2",5.21333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1993-Q3",4.89666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1993-Q4",4.80333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1994-Q1",4.83,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1994-Q2",4.96333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1994-Q3",5.64666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1994-Q4",7.18666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1995-Q1",8.19333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1995-Q2",7.71333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1995-Q3",7.54333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1995-Q4",7.45333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1996-Q1",7.48666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1996-Q2",7.56333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1996-Q3",7.13,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1996-Q4",6.42666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1997-Q1",5.92666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1997-Q2",5.75333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1997-Q3",4.95333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1997-Q4",4.95,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1998-Q1",4.97333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1998-Q2",5.06666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1998-Q3",5.13,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1998-Q4",4.83666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1999-Q1",4.79,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1999-Q2",4.85,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1999-Q3",4.94,
"AUS","STINTFORECAST","TOT","PC_PA","Q","1999-Q4",5.46666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2000-Q1",5.78333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2000-Q2",6.19333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2000-Q3",6.42,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2000-Q4",6.31333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2001-Q1",5.54666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2001-Q2",4.90666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2001-Q3",4.84666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2001-Q4",4.29666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2002-Q1",4.34333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2002-Q2",4.83333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2002-Q3",4.95333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2002-Q4",4.85666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2003-Q1",4.77,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2003-Q2",4.74666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2003-Q3",4.81666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2003-Q4",5.25,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2004-Q1",5.54333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2004-Q2",5.51333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2004-Q3",5.44,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2004-Q4",5.41666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2005-Q1",5.62,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2005-Q2",5.69666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2005-Q3",5.63,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2005-Q4",5.63,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2006-Q1",5.61666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2006-Q2",5.84,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2006-Q3",6.15,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2006-Q4",6.34666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2007-Q1",6.41,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2007-Q2",6.42333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2007-Q3",6.72,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2007-Q4",7.11666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2008-Q1",7.59,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2008-Q2",7.8,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2008-Q3",7.44333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2008-Q4",5.06,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2009-Q1",3.35333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2009-Q2",3.16,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2009-Q3",3.27,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2009-Q4",3.95333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2010-Q1",4.23,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2010-Q2",4.75,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2010-Q3",4.8,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2010-Q4",4.95333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2011-Q1",4.93333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2011-Q2",4.96333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2011-Q3",4.87666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2011-Q4",4.62,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2012-Q1",4.40666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2012-Q2",3.78333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2012-Q3",3.55333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2012-Q4",3.17,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2013-Q1",2.99666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2013-Q2",2.88,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2013-Q3",2.64666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2013-Q4",2.58666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2014-Q1",2.63333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2014-Q2",2.69,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2014-Q3",2.64666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2014-Q4",2.74,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2015-Q1",2.45333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2015-Q2",2.18333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2015-Q3",2.15,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2015-Q4",2.23666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2016-Q1",2.29666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2016-Q2",2.08333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2016-Q3",1.80666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2016-Q4",1.76,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2017-Q1",1.78333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2017-Q2",1.74,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2017-Q3",1.70666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2017-Q4",1.73,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2018-Q1",1.83,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2018-Q2",2.03,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2018-Q3",1.97,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2018-Q4",1.96333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2019-Q1",1.95333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2019-Q2",1.50333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2019-Q3",1.02333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2019-Q4",0.896666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2020-Q1",0.77,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2020-Q2",0.123333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2020-Q3",0.0966666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2020-Q4",0.0366666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2021-Q1",0.0166666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2021-Q2",0.0366666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2021-Q3",0.0133333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2021-Q4",0.0466666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2022-Q1",0.103333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2022-Q2",1.00333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2022-Q3",2.38,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2022-Q4",3.06,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2023-Q1",3.47333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2023-Q2",3.93666666666667,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2023-Q3",4.19333333333333,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2023-Q4",4.32,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2024-Q1",4.32,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2024-Q2",4.32,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2024-Q3",4.2,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2024-Q4",4.08,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2025-Q1",4,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2025-Q2",3.8,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2025-Q3",3.5,
"AUS","STINTFORECAST","TOT","PC_PA","Q","2025-Q4",3.5,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1967-Q1",5.10934865900383,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1967-Q2",5.10934865900383,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1967-Q3",4.93467007237122,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1967-Q4",4.75999148573861,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1968-Q1",4.36696466581524,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1968-Q2",4.32329501915709,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1968-Q3",4.32329501915709,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1968-Q4",4.32329501915709,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1969-Q1",4.36696466581524,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1969-Q2",4.45430395913155,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1969-Q3",4.93467007237122,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1969-Q4",5.06567901234568,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1970-Q1",5.80806300553427,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1970-Q2",6.02641123882503,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1970-Q3",6.15742017879949,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1970-Q4",5.54604512558535,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1971-Q1",4.62898254576415,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1971-Q2",4.75999148573861,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1971-Q3",4.41063431247339,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1971-Q4",4.585312899106,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1972-Q1",4.585312899106,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1972-Q2",5.45870583226905,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1972-Q3",5.19668795232014,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1972-Q4",6.4194380587484,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1973-Q1",8.42824180502341,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1973-Q2",6.76879523201362,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1973-Q3",7.2491613452533,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1973-Q4",6.63778629203917,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1974-Q1",6.85613452532993,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1974-Q2",8.38457215836526,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1974-Q3",7.68585781183482,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1974-Q4",7.51117922520221,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1975-Q1",6.72512558535547,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1975-Q2",5.93907194550873,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1975-Q3",5.5023754789272,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1975-Q4",4.84733077905492,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1976-Q1",3.79925925925926,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1976-Q2",5.06567901234568,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1976-Q3",4.45430395913155,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1976-Q4",6.24475947211579,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1977-Q1",6.85613452532993,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1977-Q2",7.64218816517667,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1977-Q3",7.90420604512558,
"AUT","STINTFORECAST","TOT","PC_PA","Q","1977-Q4",8.99594721157939,
